# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_coor				
# big artifact here that appears between 7700-8200A that shouldn't be there, Spencer needs to look at it 
-3.790141487974701064e-19,8.631519531250000000e+03,3.429927527382256321e+36,5.003115310030758422e+01,-5.992446935698290888e-19,8.537020069325220735e-19,1.280553010398783110e-18
-6.839604792919770572e-20,8.631849609375000000e+03,3.394795958533581382e+36,5.028936433192948385e+01,-1.081383608310112880e-19,8.581079706768750873e-19,1.287161956015312679e-18
2.445528395797842901e-20,8.632179687500000000e+03,3.552586330925884388e+36,4.915986302048614220e+01,3.866530890220888051e-20,8.388348283113802192e-19,1.258252242467070425e-18
-1.835988034931750116e-19,8.632509765625000000e+03,3.597403336958204663e+36,4.885268271643639082e+01,-2.902810068915013290e-19,8.335932852765507808e-19,1.250389927914825882e-18
4.215041675266221702e-19,8.632839843750000000e+03,3.447527100281192710e+36,4.990328556696166373e+01,6.664240279928636579e-19,8.515201509672984682e-19,1.277280226450947510e-18
6.076639559647326173e-19,8.633169921875000000e+03,3.249025835932990725e+36,5.140512291273400791e+01,9.607541096839045866e-19,8.771466152145151012e-19,1.315719922821772844e-18
-4.990380868175217484e-20,8.633500000000000000e+03,3.166604547481218449e+36,5.206981908894012889e+01,-7.890099257862736673e-20,8.884885976487366991e-19,1.332732896473105049e-18
-4.015403619259782354e-19,8.633830078125000000e+03,2.997480311489731509e+36,5.351860869898514039e+01,-6.348600227766938320e-19,9.132098867071496554e-19,1.369814830060724387e-18
2.045326951386017062e-19,8.634160156250000000e+03,2.831035787277363296e+36,5.506939491955780142e+01,3.233787778430311862e-19,9.396715856044719380e-19,1.409507378406708100e-18
5.680991008581816924e-19,8.634490234375000000e+03,2.791976848268609132e+36,5.545325940365063389e+01,8.981996389611533681e-19,9.462216221347744316e-19,1.419332433202161840e-18
-5.618755997797878423e-19,8.634820312500000000e+03,2.783341851917660675e+36,5.553921145474735255e+01,-8.883599007653994927e-19,9.476882571006754131e-19,1.421532385651012831e-18
-8.764945676035402229e-19,8.635150390625000000e+03,2.859036767042503815e+36,5.479906066655962604e+01,-1.385791850371970052e-18,9.350587617931870836e-19,1.402588142689780529e-18
-2.822291580516242122e-19,8.635480468750000000e+03,3.089918379874079099e+36,5.271199829296052997e+01,-4.462216671058622134e-19,8.994463637866348732e-19,1.349169545679952310e-18
-1.922199150399964436e-20,8.635810546875000000e+03,3.355602141791537346e+36,5.058220447587073920e+01,-3.039115147854610059e-20,8.631048217007129747e-19,1.294657232551069510e-18
2.393942927564817439e-19,8.636139648437500000e+03,3.425070118441640745e+36,5.006661743535843101e+01,3.784971090403298911e-19,8.543071493714086740e-19,1.281460724057113107e-18
3.499839955884716366e-19,8.636469726562500000e+03,3.249653170895525504e+36,5.140016087745442519e+01,5.533462348468348389e-19,8.770619459791657466e-19,1.315592918968748909e-18
2.865780187863586820e-19,8.636799804687500000e+03,2.883114841380331122e+36,5.456975619516300924e+01,4.530974835539610142e-19,9.311460459091973914e-19,1.396719068863796087e-18
-4.820010276499379677e-19,8.637129882812500000e+03,2.607732484789125027e+36,5.737880058910515402e+01,-7.620732867911282570e-19,9.790779181141620849e-19,1.468616877171243031e-18
-2.387051359581292642e-19,8.637459960937500000e+03,2.482331359710509340e+36,5.881026108165988830e+01,-3.774075097318065431e-19,1.003503513360558245e-18,1.505255270040837271e-18
3.714729759449970935e-19,8.637790039062500000e+03,2.475952230290228614e+36,5.888597274729319508e+01,5.873216352104640514e-19,1.004795412445309893e-18,1.507193118667964743e-18
4.444797708015869262e-19,8.638120117187500000e+03,2.529491411040011737e+36,5.825944992464816607e+01,7.027498706764973362e-19,9.941047975396579855e-19,1.491157196309487267e-18
7.544202832960774233e-19,8.638450195312500000e+03,2.636276214973779898e+36,5.706732669941935399e+01,1.192784894497952390e-18,9.737631118733636520e-19,1.460644667810045478e-18
-8.296269053306694834e-19,8.638780273437500000e+03,2.757710487248294473e+36,5.579671732928880346e+01,-1.311691192108554574e-18,9.520821850489716632e-19,1.428123277573457495e-18
-1.282597442819828745e-20,8.639110351562500000e+03,2.901255249582046430e+36,5.439888706859311895e+01,-2.027865487435188266e-20,9.282304361893282792e-19,1.392345654283992226e-18
-1.070044783055971000e-19,8.639440429687500000e+03,3.420779603124784457e+36,5.009800564202387108e+01,-1.691806651975441147e-19,8.548427391662426950e-19,1.282264108749364139e-18
-1.836332843318385574e-19,8.639769531250000000e+03,3.862307324756625952e+36,4.714759784306432522e+01,-2.903355232193601094e-19,8.044987254236204833e-19,1.206748088135430484e-18
-3.155360221115873683e-19,8.640099609375000000e+03,3.932057137150247164e+36,4.672755682813520650e+01,-4.988818688706512884e-19,7.973313939667574071e-19,1.195997090950136063e-18
-3.044511404043029137e-19,8.640429687500000000e+03,3.547331110107206368e+36,4.919626367160113034e+01,-4.813559887339469253e-19,8.394559474938268767e-19,1.259183921240740171e-18
3.008194395652755169e-20,8.640759765625000000e+03,2.832540313696905155e+36,5.505476770240173323e+01,4.756140462145842375e-20,9.394219954217924190e-19,1.409132993132688821e-18
-7.646249286787231807e-19,8.641089843750000000e+03,2.612833580185944390e+36,5.732276224512511220e+01,-1.208919066836146348e-18,9.781217129548480612e-19,1.467182569432272092e-18
1.094389964287800744e-19,8.641419921875000000e+03,2.454019252245293797e+36,5.914853624422901390e+01,1.730297881691948060e-19,1.009275640670950155e-18,1.513913461006425233e-18
-4.719194028794839112e-19,8.641750000000000000e+03,2.344952638366439185e+36,6.050843863919476462e+01,-7.461336176114296481e-19,1.032480210861187833e-18,1.548720316291781556e-18
1.311031802568898877e-18,8.642080078125000000e+03,2.534630384807848429e+36,5.820035931793404416e+01,2.072821960033235747e-18,9.930965103742282118e-19,1.489644765561342221e-18
-1.576999356404411339e-19,8.642410156250000000e+03,2.939874556390312883e+36,5.404040368044895359e+01,-2.493333030143298696e-19,9.221134876693317965e-19,1.383170231503997406e-18
6.771344061452344664e-19,8.642740234375000000e+03,3.167918674212980416e+36,5.205901807952287186e+01,1.070591166592347842e-18,8.883042956120053027e-19,1.332456443418008147e-18
-7.553821411570273821e-19,8.643070312500000000e+03,3.145579811188679167e+36,5.224354397628265900e+01,-1.194305650968314751e-18,8.914529363814678371e-19,1.337179404572201852e-18
2.882857095957852758e-19,8.643400390625000000e+03,3.030613471623483338e+36,5.322524995226076783e+01,4.557974478140120878e-19,9.082041865521342094e-19,1.362306279828201410e-18
4.659690668112040502e-19,8.643730468750000000e+03,2.917894806583114365e+36,5.424355803978743040e+01,7.367257701070895133e-19,9.255799935069371658e-19,1.388369990260405749e-18
-1.619719223594206795e-19,8.644060546875000000e+03,2.798166066959987945e+36,5.539189736543720244e+01,-2.560875769127357237e-19,9.451745766056168206e-19,1.417761864908425423e-18
-6.036421931623491311e-19,8.644389648437500000e+03,2.931905713900419723e+36,5.411379404278005012e+01,-9.543954551962783677e-19,9.233657774074065607e-19,1.385048666111109648e-18
5.805985058647156953e-19,8.644719726562500000e+03,3.373855038765276647e+36,5.044519149010498182e+01,9.179619674829525276e-19,8.607669131442276394e-19,1.291150369716341267e-18
6.705422724757984102e-20,8.645049804687500000e+03,4.051250714263463673e+36,4.603502931221794370e+01,1.060168597584710514e-19,7.855145140117974039e-19,1.178271771017696058e-18
1.943965350441028967e-19,8.645379882812500000e+03,4.549199307802911914e+36,4.344256925470628516e+01,3.073528849599441441e-19,7.412783088307397928e-19,1.111917463246109689e-18
1.685699154062247190e-19,8.645709960937500000e+03,4.884088955269776564e+36,4.192675027163164714e+01,2.665194099565747144e-19,7.154132701936576596e-19,1.073119905290486345e-18
-1.124061719168033408e-20,8.646040039062500000e+03,5.152774366383368948e+36,4.081900568650834771e+01,-1.777210752140975688e-20,6.965113717386611863e-19,1.044767057607991779e-18
2.807704596969323457e-20,8.646370117187500000e+03,5.382850505024610680e+36,3.993712752365377838e+01,4.439153752396045915e-20,6.814635243306773350e-19,1.022195286496015810e-18
2.369645317886074478e-19,8.646700195312500000e+03,5.528404507225107808e+36,3.940788055346228447e+01,3.746555074239749166e-19,6.724327670401229547e-19,1.008649150560184625e-18
-4.087021422804450046e-19,8.647030273437500000e+03,5.508740311925057233e+36,3.947815378272786546e+01,-6.461832382491065481e-19,6.736318678631118948e-19,1.010447801794667842e-18
-1.054748238577330780e-19,8.647360351562500000e+03,5.252003807610213480e+36,4.043155719156904127e+01,-1.667621873813826680e-19,6.899001797669406912e-19,1.034850269650410940e-18
-1.329141142321845862e-19,8.647690429687500000e+03,4.720965036402776421e+36,4.264494830637881506e+01,-2.101453940621394576e-19,7.276681766997978055e-19,1.091502265049696516e-18
-6.053892937110074379e-19,8.648019531250000000e+03,3.873859881619531169e+36,4.707724398301223800e+01,-9.571577286793084206e-19,8.032982487645773590e-19,1.204947373146866183e-18
-6.068646795357517100e-19,8.648349609375000000e+03,3.056718368412802108e+36,5.299748626306406862e+01,-9.594904044626565961e-19,9.043177616643501002e-19,1.356476642496525150e-18
-2.787100766490746841e-19,8.648679687500000000e+03,2.727173782067939186e+36,5.610823118571877899e+01,-4.406577828461088045e-19,9.573976732586552494e-19,1.436096509887982970e-18
-2.064774885107081226e-19,8.649009765625000000e+03,2.747120109798573071e+36,5.590416437715464326e+01,-3.264536158458396230e-19,9.539155979271067292e-19,1.430873396890660094e-18
-2.781936405747082778e-19,8.649339843750000000e+03,2.912179176985902826e+36,5.429676288946922114e+01,-4.398412656313451366e-19,9.264878495953390846e-19,1.389731774393008723e-18
3.087923583518231336e-19,8.649669921875000000e+03,3.438858983847004943e+36,4.996614002658549936e+01,4.882197214651271975e-19,8.525926622927508642e-19,1.278888993439126248e-18
2.073338468239313216e-19,8.650000000000000000e+03,4.036488721902343604e+36,4.611913069492349848e+01,3.278075710388622881e-19,7.869495702667987030e-19,1.180424355400198199e-18
2.414853605759281796e-19,8.650330078125000000e+03,4.225839549687413245e+36,4.507403967613559814e+01,3.818032159460314492e-19,7.691167552129937579e-19,1.153675132819490781e-18
-4.318276227420538706e-19,8.650660156250000000e+03,3.882284981869547765e+36,4.702613414414170023e+01,-6.827460459881837618e-19,8.024261407016213267e-19,1.203639211052431797e-18
-2.422150198006083872e-21,8.650990234375000000e+03,3.041381830250686305e+36,5.313094137213370516e+01,-3.829568520830758520e-21,9.065949607171029294e-19,1.359892441075654298e-18
2.149040880112518321e-19,8.651320312500000000e+03,2.235140050289748502e+36,6.197700909064732855e+01,3.397765882244704744e-19,1.057539028498535803e-18,1.586308542747803609e-18
9.390635783614246220e-19,8.651650390625000000e+03,1.948285842942871973e+36,6.638296509726677641e+01,1.484717306842491432e-18,1.132719656012082010e-18,1.699079484018123016e-18
-5.014879906056903203e-19,8.651980468750000000e+03,1.903722858354389527e+36,6.715542810862439183e+01,-7.928833744410919167e-19,1.145900507985551266e-18,1.718850761978326803e-18
3.964793442799348786e-19,8.652310546875000000e+03,1.874546812001081299e+36,6.767602453255084072e+01,6.268582424260733385e-19,1.154783657470770096e-18,1.732175486206155144e-18
3.025671964742942484e-19,8.652639648437500000e+03,1.967295470021730270e+36,6.606146315105443989e+01,4.783773574437360439e-19,1.127233736945537572e-18,1.690850605418306262e-18
3.622667514381358456e-19,8.652969726562500000e+03,2.075242877162401314e+36,6.432036768394505089e+01,5.727660277191535538e-19,1.097524713618564153e-18,1.646287070427846325e-18
4.291176049410879618e-19,8.653299804687500000e+03,2.159142043828089955e+36,6.305831725507020735e+01,6.784613410718605007e-19,1.075989831505805424e-18,1.613984747258708328e-18
1.331827626029317503e-19,8.653629882812500000e+03,2.293187020530171317e+36,6.118757575320496045e+01,2.105701436687628174e-19,1.044068604917396128e-18,1.566102907376094192e-18
-3.808101437809295926e-19,8.653959960937500000e+03,3.237841344484552675e+36,5.149383085848207742e+01,-6.020842721632161727e-19,8.786602751368470020e-19,1.317990412705270696e-18
4.436424320606256966e-20,8.654290039062500000e+03,4.475480859125669524e+36,4.379889282583449273e+01,7.014259865976747574e-20,7.473584035105413608e-19,1.121037605265812041e-18
1.547013524245649829e-19,8.654620117187500000e+03,5.168537101823645193e+36,4.075671431750445350e+01,2.445923584188775015e-19,6.954484686585227105e-19,1.043172702987783873e-18
4.350747872621461705e-19,8.654950195312500000e+03,4.952794765646081901e+36,4.163492803364393779e+01,6.878800129231577275e-19,7.104337881149981972e-19,1.065650682172497344e-18
-1.207296680775760814e-19,8.655280273437500000e+03,4.215840181193440534e+36,4.512746259699240170e+01,-1.908810348676280459e-19,7.700283323389537935e-19,1.155042498508431075e-18
-2.382809341825336989e-19,8.655610351562500000e+03,3.164267709778077438e+36,5.208904253504353221e+01,-3.767368206194473308e-19,8.888166151638584370e-19,1.333224922745787752e-18
-7.347539347489667925e-19,8.655940429687500000e+03,2.488077649669079236e+36,5.874230979414380727e+01,-1.161691187188761166e-18,1.002344032778333245e-18,1.503516049167499867e-18
-2.035112354314927478e-19,8.656269531250000000e+03,2.426130303158107841e+36,5.948752812715324723e+01,-3.217637871860266501e-19,1.015059997673596972e-18,1.522589996510395170e-18
-5.652085534363905681e-19,8.656599609375000000e+03,2.590048975113994199e+36,5.757434372008943058e+01,-8.936295056046125725e-19,9.824145504525863447e-19,1.473621825678879421e-18
6.573601547911429388e-19,8.656929687500000000e+03,2.662096387714884821e+36,5.678989899568362176e+01,1.039326858305040748e-18,9.690292496139224759e-19,1.453543874420883617e-18
1.013209469122467801e-19,8.657259765625000000e+03,2.650588235557854000e+36,5.691304882029515255e+01,1.601946523032797144e-19,9.711306053874634841e-19,1.456695908081195226e-18
2.699725214737879085e-19,8.657589843750000000e+03,2.599271704551287453e+36,5.747211038144494921e+01,4.268431704096689149e-19,9.806701012250974683e-19,1.471005151837646106e-18
3.766673751505247393e-19,8.657919921875000000e+03,2.542829862604062913e+36,5.810644861607939760e+01,5.955343000148566048e-19,9.914940736987229431e-19,1.487241110548084222e-18
-6.104816826869122608e-20,8.658250000000000000e+03,2.635185950751038282e+36,5.707913080577437626e+01,-9.652091090330141667e-20,9.739645301629866595e-19,1.460946795244480086e-18
-1.063250405908706868e-18,8.658580078125000000e+03,3.206071557732179827e+36,5.174833472639834042e+01,-1.681064323583406015e-18,8.830029786195471051e-19,1.324504467929320658e-18
-2.879832630007711309e-19,8.658910156250000000e+03,4.320055736527910244e+36,4.457981986758002790e+01,-4.553192611348985354e-19,7.606836806927285765e-19,1.141025521039092720e-18
9.874877609798024019e-20,8.659240234375000000e+03,5.233345589190343433e+36,4.050356749721363769e+01,1.561278919559554562e-19,6.911289210339141704e-19,1.036693381550871400e-18
-2.517772085171530446e-19,8.659570312500000000e+03,5.848314290360938809e+36,3.831489435927648657e+01,-3.980752608957363474e-19,6.537826970396333126e-19,9.806740455594498726e-19
-4.343570424437975871e-19,8.659900390625000000e+03,5.966871776184103361e+36,3.793233974341604409e+01,-6.867452141957295782e-19,6.472550113261624375e-19,9.708825169892434155e-19
-5.085555117193721056e-20,8.660230468750000000e+03,5.597046337857790812e+36,3.916548717977518379e+01,-8.040575602531620606e-20,6.682967098685254824e-19,1.002445064802788224e-18
1.854017153428718290e-19,8.660560546875000000e+03,5.104599157322522312e+36,4.101117025789486803e+01,2.931315214760697844e-19,6.997903543342669150e-19,1.049685531501400565e-18
-5.613717254345325206e-19,8.660889648437500000e+03,4.896552915807588926e+36,4.187335491977287916e+01,-8.875632444174024256e-19,7.145021634887750484e-19,1.071753245233162428e-18
-4.912652592509679396e-19,8.661219726562500000e+03,4.845477919034423725e+36,4.209346480184019867e+01,-7.767206070680439820e-19,7.182579883383404546e-19,1.077386982507510682e-18
-1.967341722475598638e-19,8.661549804687500000e+03,4.756644414589067587e+36,4.248470832228460381e+01,-3.110488332355098446e-19,7.249339363808148432e-19,1.087400904571222409e-18
1.176095269295076918e-21,8.661879882812500000e+03,4.539373785053951045e+36,4.348955979174697006e+01,1.859478997007718695e-21,7.420801275635209541e-19,1.113120191345281431e-18
1.883972710891887644e-19,8.662209960937500000e+03,4.073994812806507322e+36,4.590634840993788401e+01,2.978676794558401837e-19,7.833187792001263836e-19,1.174978168800189816e-18
