index,slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side,mask,ID,ID_Fink,ID_bino,ID_3DHST,id,zspec,z_Lya,z_fink,z_bouw,photoz,flux_Lya,EW_Lya,FWHM_kms_Lya,Hmag,Jmag,lmass,Reference
749,146,220,3DHST_655,189.197601,62.117495999999996,0,0,0.001000000047497451,135.0,2000,TARGET,7046.2550009441575,9569.150956400294,B,2020A_4,3DHST_655,,,,,,,,,0.8685,,,,,24.061801409158807,,
750,131,194,3DHST_2219,189.135864,62.141684999999995,0,0,0.001000000047497451,83.9998779296875,2000,TARGET,7314.272695877789,9837.048976766795,B,2020A_4,3DHST_2219,,,,,,,,,0.9284,,,,,23.8690386969843,,
751,227,339,3DHST_2406,189.140244,62.142754000000004,0,0,0.001000000047497451,331.0,2000,TARGET,7306.138816206982,9828.918470580396,B,2020A_4,3DHST_2406,,,,,,,,,0.8719,,,,,24.55169513771556,,
752,802,1169,3DHST_16250,189.111969,62.22264499999999,0,0,0.001000000047497451,1312.0,2000,TARGET,7700.870566796194,10223.469636580732,B,2020A_4,3DHST_16250,,,,,,,,,0.8597,,,,,25.97406833202005,,
753,107,160,3DHST_14582,189.13206499999998,62.213680000000004,0,0,0.001000000047497451,21.9998779296875,2000,TARGET,7609.488628567687,10132.1284680101,B,2020A_4,3DHST_14582,,,,,,,,,0.7702,,,,,23.368828122125024,,
754,123,182,3DHST_9216,189.18731699999998,62.18766,0,0,0.001000000047497451,60.9998779296875,2000,TARGET,7352.518878712877,9875.27344742619,B,2020A_4,3DHST_9216,,,,,,,,,0.7937,,,,,23.752983482661577,,
755,334,492,3DHST_3969,189.262558,62.155559999999994,0,0,0.001000000047497451,525.0,2000,TARGET,7015.292973204912,9538.198006726434,B,2020A_4,3DHST_3969,,,,,,,,,0.7848,,,,,24.89968139554636,,
756,404,598,3DHST_9929,189.13069199999998,62.19224499999999,0,0,0.001000000047497451,657.9999389648438,2000,TARGET,7527.7107313695205,10050.38811043191,B,2020A_4,3DHST_9929,,,,,,,,,0.9189,,,,,25.068983722902022,,
757,183,274,3DHST_8814,189.14158600000002,62.186298,0,0,0.001000000047497451,236.0,2000,TARGET,7473.842102108021,9996.543601370884,B,2020A_4,3DHST_8814,,,,,,,,,0.9155,,,,,24.35304773364685,,
758,256,385,3DHST_14738,189.164352,62.21430600000001,0,0,0.001000000047497451,392.0,2000,TARGET,7523.0274216052885,10045.705296453476,B,2020A_4,3DHST_14738,,,,,,,,,0.8581,,,,,24.68005252770773,,
759,458,672,3DHST_6338,189.16922,62.172142,0,0,0.001000000047497451,746.9999389648438,2000,TARGET,7340.831368081895,9863.592391230313,B,2020A_4,3DHST_6338,,,,,,,,,0.8737,,,,,25.20651196197896,,
760,142,212,3DHST_5103,189.148071,62.163979000000005,0,0,0.001000000047497451,119.0,2000,TARGET,7367.470396907691,9890.220662926977,B,2020A_4,3DHST_5103,,,,,,,,,0.8711,,,,,24.011640326607928,,
761,384,570,3DHST_6495,189.11218300000002,62.173244,0,0,0.001000000047497451,620.9999389648438,2000,TARGET,7504.121285965165,10026.810936602456,B,2020A_4,3DHST_6495,,,,,,,,,0.8214,,,,,25.00846911560019,,
762,117,173,3DHST_4492,189.13725300000002,62.15971,0,0,0.001000000047497451,48.9998779296875,2000,TARGET,7380.899118338421,9903.644046791325,B,2020A_4,3DHST_4492,,,,,,,,,0.873,,,,,23.657752051153746,,
763,215,323,3DHST_2834,189.166351,62.14682,0,0,0.001000000047497451,308.0,2000,TARGET,7248.850530552709,9771.654513323574,B,2020A_4,3DHST_2834,,,,,,,,,0.8894,,,,,24.511150258626703,,
764,196,291,3DHST_3872,189.124527,62.154548999999996,0,0,0.001000000047497451,264.0,2000,TARGET,7396.303775949053,9919.042674269134,B,2020A_4,3DHST_3872,,,,,,,,,0.9068,,,,,24.419288994799015,,
765,253,380,3DHST_3398,189.124207,62.150967,0,0,0.001000000047497451,386.0,2000,TARGET,7383.206890673894,9905.951962588715,B,2020A_4,3DHST_3398,,,,,,,,,0.9042,,,,,24.67553366369915,,
766,311,458,3DHST_10096,189.06835900000002,62.192924,0,0,0.001000000047497451,483.0,2000,TARGET,7703.728413069626,10226.328813214941,B,2020A_4,3DHST_10096,,,,,,,,,0.9246,,,,,24.83754544575673,,
767,101,150,3DHST_Q_35299,189.360002,62.3291,0,0,0.001000000047497451,,2000,TARGET,7477.342607399604,10000.046998836364,B,2020A_4,,,,,3DHST_Q_35299,,,,,1.052,,,,,,11.11,
